type,x,y,geom
Other Theft,486299,5459747,0101000020E6100000565749050FCC5EC0BF93D62729A54840
Other Theft,486300,5459730,0101000020E6100000879529C90ECC5EC0D320442524A54840
Other Theft,486303,5459718,0101000020E6100000DCF6651A0ECC5EC0383F5A9C20A54840
Other Theft,486312,5459718,0101000020E6100000AD1748130CCC5EC08A580B9E20A54840
Other Theft,486317,5459718,0101000020E6100000BE29E2F20ACC5EC057D5FB9E20A54840
Other Theft,486318,5459711,0101000020E610000052E132B80ACC5EC0D6E6F98E1EA54840
Other Theft,486335,5459711,0101000020E6100000A26FA5E306CC5EC029D72A921EA54840
Other Theft,486335,5459711,0101000020E6100000A26FA5E306CC5EC029D72A921EA54840
Other Theft,486335,5459708,0101000020E6100000A14D37E306CC5EC08742CCAF1DA54840
Other Theft,486335,5459708,0101000020E6100000A14D37E306CC5EC08742CCAF1DA54840
Other Theft,486335,5459706,0101000020E6100000A5E1EDE206CC5EC00F8AE2181DA54840
Other Theft,486335,5459706,0101000020E6100000A5E1EDE206CC5EC00F8AE2181DA54840
Other Theft,486336,5459706,0101000020E610000069ED3FA906CC5EC0139012191DA54840
Other Theft,486344,5459706,0101000020E6100000624BD0DB04CC5EC0D89F921A1DA54840
Other Theft,486345,5459705,0101000020E610000001A8FDA104CC5EC07CC14DCF1CA54840
Other Theft,486350,5459702,0101000020E610000007E3298103CC5EC0A214DFED1BA54840
Other Theft,486350,5459691,0101000020E61000002683967F03CC5EC08B9CD9AF18A54840
Other Theft,486350,5459679,0101000020E61000004A78DE7D03CC5EC002475F2615A54840
Other Theft,486350,5459678,0101000020E6100000C1CCB97D03CC5EC0806AEADA14A54840
Other Theft,486350,5459678,0101000020E6100000C1CCB97D03CC5EC0806AEADA14A54840
Other Theft,486350,5459678,0101000020E6100000C1CCB97D03CC5EC0806AEADA14A54840
Other Theft,486350,5459678,0101000020E6100000C1CCB97D03CC5EC0806AEADA14A54840
Other Theft,486350,5459670,0101000020E61000009770947C03CC5EC02386437F12A54840
Other Theft,486350,5459658,0101000020E6100000EB66DC7A03CC5EC0A62EC9F50EA54840
Other Theft,486350,5459658,0101000020E6100000EB66DC7A03CC5EC0A62EC9F50EA54840
Other Theft,486350,5459654,0101000020E61000002CB9497A03CC5EC0E9BBF5C70DA54840
Other Theft,486350,5459654,0101000020E61000002CB9497A03CC5EC0E9BBF5C70DA54840
Other Theft,486353,5459654,0101000020E6100000894740CD02CC5EC02EA285C80DA54840
Other Theft,486357,5459654,0101000020E6100000490589E601CC5EC0477345C90DA54840
Other Theft,486357,5459654,0101000020E6100000490589E601CC5EC0477345C90DA54840
Other Theft,486357,5459654,0101000020E6100000490589E601CC5EC0477345C90DA54840
Other Theft,486357,5459654,0101000020E6100000490589E601CC5EC0477345C90DA54840
Other Theft,486359,5459654,0101000020E610000023642D7301CC5EC06E56A5C90DA54840
Other Theft,486359,5459654,0101000020E610000023642D7301CC5EC06E56A5C90DA54840
Other Theft,486389,5459654,0101000020E610000098F0CEB0FACB5EC0D9F541CF0DA54840
Other Theft,486392,5459654,0101000020E6100000697EC503FACB5EC0DB72D1CF0DA54840
Other Theft,486395,5459654,0101000020E61000002E0CBC56F9CB5EC0C4E760D00DA54840
Other Theft,486433,5459654,0101000020E6100000540CEFC6F0CB5EC01D4977D70DA54840
Other Theft,486453,5459654,0101000020E6100000DDB85A45ECCB5EC02D2F30DB0DA54840
Other Theft,486460,5459654,0101000020E61000009E019AB1EACB5EC0DF5D7DDC0DA54840
Other Theft,486464,5459654,0101000020E61000005EBDE2CAE9CB5EC0E9AD3BDD0DA54840
Other Theft,486468,5459654,0101000020E61000000C792BE4E8CB5EC08CEFF9DD0DA54840
Other Theft,486468,5459654,0101000020E61000000C792BE4E8CB5EC08CEFF9DD0DA54840
Other Theft,486468,5459653,0101000020E6100000C71E07E4E8CB5EC0661285920DA54840
Other Theft,486468,5459653,0101000020E6100000C71E07E4E8CB5EC0661285920DA54840
Other Theft,486472,5459648,0101000020E610000096279AFCE7CB5EC0A0F3FA190CA54840
Other Theft,486474,5459647,0101000020E61000007D371A89E7CB5EC0922AE5CE0BA54840
Other Theft,486474,5459647,0101000020E61000007D371A89E7CB5EC0922AE5CE0BA54840
Other Theft,486475,5459640,0101000020E61000004B156E4EE7CB5EC077A6E2BE09A54840
Other Theft,486475,5459639,0101000020E6100000E6BF494EE7CB5EC02AC96D7309A54840
Other Theft,486475,5459639,0101000020E6100000E6BF494EE7CB5EC02AC96D7309A54840
Other Theft,486476,5459638,0101000020E610000062A47714E7CB5EC0AA73282809A54840
Other Theft,486476,5459638,0101000020E610000062A47714E7CB5EC0AA73282809A54840
Other Theft,486476,5459638,0101000020E610000062A47714E7CB5EC0AA73282809A54840
Other Theft,486476,5459638,0101000020E610000062A47714E7CB5EC0AA73282809A54840
Other Theft,486476,5459638,0101000020E610000062A47714E7CB5EC0AA73282809A54840
Other Theft,486476,5459638,0101000020E610000062A47714E7CB5EC0AA73282809A54840
Other Theft,486476,5459638,0101000020E610000062A47714E7CB5EC0AA73282809A54840
Other Theft,486476,5459635,0101000020E61000004DA60A14E7CB5EC0B2DBC94508A54840
Other Theft,486476,5459635,0101000020E61000004DA60A14E7CB5EC0B2DBC94508A54840
Other Theft,486479,5459634,0101000020E61000007A07DD66E6CB5EC05390E3FA07A54840
Other Theft,486487,5459634,0101000020E61000003FEC6E99E4CB5EC0A2985FFC07A54840
Other Theft,486488,5459634,0101000020E6100000D128C15FE4CB5EC0A0158FFC07A54840
Other Theft,486488,5459634,0101000020E6100000D128C15FE4CB5EC0A0158FFC07A54840
Other Theft,486489,5459634,0101000020E610000063651326E4CB5EC0B891BEFC07A54840
Other Theft,486491,5459634,0101000020E610000083DEB7B2E3CB5EC033871DFD07A54840
Other Theft,486491,5459634,0101000020E610000083DEB7B2E3CB5EC033871DFD07A54840
Other Theft,486491,5459634,0101000020E610000083DEB7B2E3CB5EC033871DFD07A54840
Other Theft,486491,5459634,0101000020E610000083DEB7B2E3CB5EC033871DFD07A54840
Other Theft,486491,5459634,0101000020E610000083DEB7B2E3CB5EC033871DFD07A54840
Other Theft,486491,5459631,0101000020E61000006FFF4AB2E3CB5EC0F7EEBE1A07A54840
Other Theft,486491,5459626,0101000020E6100000BB8B95B1E3CB5EC0C19B76A105A54840
Other Theft,486491,5459618,0101000020E61000003E3973B0E3CB5EC0D0AFCF4503A54840
Other Theft,486491,5459618,0101000020E61000003E3973B0E3CB5EC0D0AFCF4503A54840
Other Theft,486491,5459615,0101000020E6100000635A06B0E3CB5EC03417716302A54840
Other Theft,486491,5459615,0101000020E6100000635A06B0E3CB5EC03417716302A54840
Other Theft,486491,5459615,0101000020E6100000635A06B0E3CB5EC03417716302A54840
Other Theft,486491,5459605,0101000020E6100000D7739BAEE3CB5EC05B6FE070FFA44840
Other Theft,486491,5459604,0101000020E61000009C2977AEE3CB5EC0BA916B25FFA44840
Other Theft,486491,5459598,0101000020E6100000556C9DADE3CB5EC0CA5FAE60FDA44840
Other Theft,486493,5459594,0101000020E6100000B1F3B039E3CB5EC09ADA3933FCA44840
Other Theft,486493,5459594,0101000020E6100000B1F3B039E3CB5EC09ADA3933FCA44840
Other Theft,486493,5459594,0101000020E6100000B1F3B039E3CB5EC09ADA3933FCA44840
Other Theft,486494,5459594,0101000020E6100000BE4B0300E3CB5EC008526933FCA44840
Other Theft,486494,5459592,0101000020E610000084BBBAFFE2CB5EC093967F9CFBA44840
Other Theft,486494,5459591,0101000020E6100000697396FFE2CB5EC0D8B80A51FBA44840
Other Theft,486494,5459591,0101000020E6100000697396FFE2CB5EC0D8B80A51FBA44840
Other Theft,486497,5459591,0101000020E6100000BD818D52E2CB5EC0B9199951FBA44840
Other Theft,486499,5459591,0101000020E6100000EE3532DFE1CB5EC07C00F851FBA44840
Other Theft,486499,5459591,0101000020E6100000EE3532DFE1CB5EC07C00F851FBA44840
Other Theft,486499,5459591,0101000020E6100000EE3532DFE1CB5EC07C00F851FBA44840
Other Theft,486500,5459591,0101000020E6100000069084A5E1CB5EC084722752FBA44840
Other Theft,486503,5459591,0101000020E6100000429E7BF8E0CB5EC034C3B552FBA44840
Other Theft,486504,5459591,0101000020E610000055F8CDBEE0CB5EC0A231E552FBA44840
Other Theft,486504,5459591,0101000020E610000055F8CDBEE0CB5EC0A231E552FBA44840
Other Theft,486506,5459584,0101000020E61000009DED744AE0CB5EC013FB1143F9A44840
Other Theft,486508,5459583,0101000020E6100000E86CF5D6DFCB5EC0BAF3FBF7F8A44840
Other Theft,486508,5459578,0101000020E6100000C53440D6DFCB5EC0559EB37EF7A44840
Other Theft,486508,5459578,0101000020E6100000C53440D6DFCB5EC0559EB37EF7A44840
Other Theft,486510,5459569,0101000020E610000090D59E61DFCB5EC0BBA3F6D7F4A44840
Other Theft,486512,5459569,0101000020E6100000E5A743EEDECB5EC0ED7255D8F4A44840
Other Theft,486512,5459569,0101000020E6100000E5A743EEDECB5EC0ED7255D8F4A44840
Other Theft,486513,5459569,0101000020E61000000D1196B4DECB5EC02ED984D8F4A44840
Other Theft,486513,5459568,0101000020E61000001ED671B4DECB5EC030FB0F8DF4A44840
Other Theft,486514,5459568,0101000020E6100000F53FC47ADECB5EC089603F8DF4A44840
Other Theft,486514,5459568,0101000020E6100000F53FC47ADECB5EC089603F8DF4A44840
Other Theft,486514,5459568,0101000020E6100000F53FC47ADECB5EC089603F8DF4A44840
Other Theft,486514,5459568,0101000020E6100000F53FC47ADECB5EC089603F8DF4A44840
Other Theft,486514,5459567,0101000020E6100000B705A07ADECB5EC08882CA41F4A44840
Other Theft,486514,5459564,0101000020E61000000557337ADECB5EC079E86B5FF3A44840
Other Theft,486514,5459561,0101000020E61000005DA8C679DECB5EC05B4E0D7DF2A44840
Other Theft,486514,5459561,0101000020E61000005DA8C679DECB5EC05B4E0D7DF2A44840
Other Theft,486514,5459561,0101000020E61000005DA8C679DECB5EC05B4E0D7DF2A44840
Other Theft,486516,5459561,0101000020E6100000A9856B06DECB5EC04C166C7DF2A44840
Other Theft,486516,5459560,0101000020E6100000D54C4706DECB5EC03C38F731F2A44840
Other Theft,486516,5459560,0101000020E6100000D54C4706DECB5EC03C38F731F2A44840
Other Theft,486516,5459560,0101000020E6100000D54C4706DECB5EC03C38F731F2A44840
Other Theft,486516,5459560,0101000020E6100000D54C4706DECB5EC03C38F731F2A44840
Other Theft,486516,5459560,0101000020E6100000D54C4706DECB5EC03C38F731F2A44840
Other Theft,486516,5459560,0101000020E6100000D54C4706DECB5EC03C38F731F2A44840
Other Theft,486516,5459560,0101000020E6100000D54C4706DECB5EC03C38F731F2A44840
Other Theft,486516,5459558,0101000020E61000002DDBFE05DECB5EC0127C0D9BF1A44840
Other Theft,486516,5459558,0101000020E61000002DDBFE05DECB5EC0127C0D9BF1A44840
Other Theft,486516,5459556,0101000020E61000008B69B605DECB5EC0E4BF2304F1A44840
Other Theft,486516,5459556,0101000020E61000008B69B605DECB5EC0E4BF2304F1A44840
Other Theft,486516,5459556,0101000020E61000008B69B605DECB5EC0E4BF2304F1A44840
Other Theft,486516,5459556,0101000020E61000008B69B605DECB5EC0E4BF2304F1A44840
Other Theft,486516,5459556,0101000020E61000008B69B605DECB5EC0E4BF2304F1A44840
Other Theft,486516,5459556,0101000020E61000008B69B605DECB5EC0E4BF2304F1A44840
Other Theft,486516,5459555,0101000020E6100000BB309205DECB5EC0CBE1AEB8F0A44840
Other Theft,486517,5459555,0101000020E610000080A3E4CBDDCB5EC06444DEB8F0A44840
Other Theft,486517,5459553,0101000020E610000044339CCBDDCB5EC02588F421F0A44840
Other Theft,486517,5459553,0101000020E610000044339CCBDDCB5EC02588F421F0A44840
Other Theft,486517,5459553,0101000020E610000044339CCBDDCB5EC02588F421F0A44840
Other Theft,486517,5459553,0101000020E610000044339CCBDDCB5EC02588F421F0A44840
Other Theft,486517,5459553,0101000020E610000044339CCBDDCB5EC02588F421F0A44840
Other Theft,486517,5459553,0101000020E610000044339CCBDDCB5EC02588F421F0A44840
Other Theft,486517,5459553,0101000020E610000044339CCBDDCB5EC02588F421F0A44840
Other Theft,486517,5459553,0101000020E610000044339CCBDDCB5EC02588F421F0A44840
Other Theft,486517,5459552,0101000020E610000029FB77CBDDCB5EC004AA7FD6EFA44840
Other Theft,486517,5459552,0101000020E610000029FB77CBDDCB5EC004AA7FD6EFA44840
Other Theft,486519,5459552,0101000020E6100000CDE41C58DDCB5EC07D6CDED6EFA44840
Other Theft,486519,5459550,0101000020E61000005A77D457DDCB5EC031B0F43FEFA44840
Other Theft,486521,5459550,0101000020E6100000BC6379E4DCCB5EC00D6F5340EFA44840
Other Theft,486521,5459549,0101000020E6100000632E55E4DCCB5EC0E190DEF4EEA44840
Other Theft,486521,5459549,0101000020E6100000632E55E4DCCB5EC0E190DEF4EEA44840
Other Theft,486521,5459548,0101000020E61000000CF930E4DCCB5EC0B4B269A9EEA44840
Other Theft,486521,5459548,0101000020E61000000CF930E4DCCB5EC0B4B269A9EEA44840
Other Theft,486521,5459547,0101000020E6100000B6C30CE4DCCB5EC085D4F45DEEA44840
Other Theft,486521,5459547,0101000020E6100000B6C30CE4DCCB5EC085D4F45DEEA44840
Other Theft,486521,5459547,0101000020E6100000B6C30CE4DCCB5EC085D4F45DEEA44840
Other Theft,486521,5459547,0101000020E6100000B6C30CE4DCCB5EC085D4F45DEEA44840
Other Theft,486521,5459547,0101000020E6100000B6C30CE4DCCB5EC085D4F45DEEA44840
Other Theft,486521,5459547,0101000020E6100000B6C30CE4DCCB5EC085D4F45DEEA44840
Other Theft,486521,5459547,0101000020E6100000B6C30CE4DCCB5EC085D4F45DEEA44840
Other Theft,486521,5459546,0101000020E6100000628EE8E3DCCB5EC054F67F12EEA44840
Other Theft,486521,5459546,0101000020E6100000628EE8E3DCCB5EC054F67F12EEA44840
Other Theft,486521,5459546,0101000020E6100000628EE8E3DCCB5EC054F67F12EEA44840
Other Theft,486521,5459546,0101000020E6100000628EE8E3DCCB5EC054F67F12EEA44840
Other Theft,486521,5459546,0101000020E6100000628EE8E3DCCB5EC054F67F12EEA44840
Other Theft,486521,5459546,0101000020E6100000628EE8E3DCCB5EC054F67F12EEA44840
Other Theft,486521,5459546,0101000020E6100000628EE8E3DCCB5EC054F67F12EEA44840
Other Theft,486521,5459546,0101000020E6100000628EE8E3DCCB5EC054F67F12EEA44840
Other Theft,486521,5459546,0101000020E6100000628EE8E3DCCB5EC054F67F12EEA44840
Other Theft,486521,5459545,0101000020E61000000F59C4E3DCCB5EC021180BC7EDA44840
Other Theft,486521,5459536,0101000020E610000055797EE2DCCB5EC0FA47EF1FEBA44840
Other Theft,486521,5459526,0101000020E6100000BE6414E1DCCB5EC0DB985E2DE8A44840
Other Theft,486521,5459526,0101000020E6100000BE6414E1DCCB5EC0DB985E2DE8A44840
Other Theft,486521,5459526,0101000020E6100000BE6414E1DCCB5EC0DB985E2DE8A44840
Other Theft,486521,5459525,0101000020E6100000822FF0E0DCCB5EC080BAE9E1E7A44840
Other Theft,486522,5459525,0101000020E6100000E3B642A7DCCB5EC07D1819E2E7A44840
Other Theft,486522,5459523,0101000020E6100000CE4DFAA6DCCB5EC0C05B2F4BE7A44840
Other Theft,486522,5459523,0101000020E6100000CE4DFAA6DCCB5EC0C05B2F4BE7A44840
Other Theft,486522,5459523,0101000020E6100000CE4DFAA6DCCB5EC0C05B2F4BE7A44840
Other Theft,486522,5459520,0101000020E610000039B08DA6DCCB5EC093C0D068E6A44840
Other Theft,486522,5459520,0101000020E610000039B08DA6DCCB5EC093C0D068E6A44840
Other Theft,486522,5459520,0101000020E610000039B08DA6DCCB5EC093C0D068E6A44840
Other Theft,486522,5459518,0101000020E6100000314745A6DCCB5EC0C103E7D1E5A44840
Other Theft,486522,5459518,0101000020E6100000314745A6DCCB5EC0C103E7D1E5A44840
Other Theft,486522,5459518,0101000020E6100000314745A6DCCB5EC0C103E7D1E5A44840
Other Theft,486522,5459518,0101000020E6100000314745A6DCCB5EC0C103E7D1E5A44840
Other Theft,486522,5459518,0101000020E6100000314745A6DCCB5EC0C103E7D1E5A44840
Other Theft,486522,5459518,0101000020E6100000314745A6DCCB5EC0C103E7D1E5A44840
Other Theft,486522,5459517,0101000020E6100000AF1221A6DCCB5EC055257286E5A44840
Other Theft,486522,5459517,0101000020E6100000AF1221A6DCCB5EC055257286E5A44840
Other Theft,486522,5459517,0101000020E6100000AF1221A6DCCB5EC055257286E5A44840
Other Theft,486522,5459516,0101000020E61000002FDEFCA5DCCB5EC0E846FD3AE5A44840
Other Theft,486522,5459516,0101000020E61000002FDEFCA5DCCB5EC0E846FD3AE5A44840
Other Theft,486522,5459516,0101000020E61000002FDEFCA5DCCB5EC0E846FD3AE5A44840
Other Theft,486522,5459513,0101000020E6100000B34090A5DCCB5EC093AB9E58E4A44840
Other Theft,486522,5459511,0101000020E6100000BBD747A5DCCB5EC0A6EEB4C1E3A44840
Other Theft,486522,5459511,0101000020E6100000BBD747A5DCCB5EC0A6EEB4C1E3A44840
Other Theft,486523,5459511,0101000020E6100000BA689A6BDCCB5EC0AE4BE4C1E3A44840
Other Theft,486523,5459511,0101000020E6100000BA689A6BDCCB5EC0AE4BE4C1E3A44840
Other Theft,486523,5459511,0101000020E6100000BA689A6BDCCB5EC0AE4BE4C1E3A44840
Other Theft,486523,5459511,0101000020E6100000BA689A6BDCCB5EC0AE4BE4C1E3A44840
Other Theft,486523,5459502,0101000020E6100000CB96546ADCCB5EC01679C81AE1A44840
Other Theft,486523,5459499,0101000020E610000092FBE769DCCB5EC06CDD6938E0A44840
Other Theft,486523,5459499,0101000020E610000092FBE769DCCB5EC06CDD6938E0A44840
Other Theft,486523,5459499,0101000020E610000092FBE769DCCB5EC06CDD6938E0A44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459495,0101000020E6100000A92C5769DCCB5EC01863960ADFA44840
Other Theft,486523,5459493,0101000020E61000003DC50E69DCCB5EC0E1A5AC73DEA44840
Other Theft,486523,5459491,0101000020E6100000D55DC668DCCB5EC0A1E8C2DCDDA44840
Other Theft,486523,5459489,0101000020E610000072F67D68DCCB5EC05A2BD945DDA44840
Other Theft,486523,5459489,0101000020E610000072F67D68DCCB5EC05A2BD945DDA44840
Other Theft,486524,5459488,0101000020E61000009063AC2EDCCB5EC0BFA893FADCA44840
Other Theft,486524,5459485,0101000020E610000099CA3F2EDCCB5EC0BF0C3518DCA44840
Other Theft,486525,5459478,0101000020E6100000820D95F3DBCB5EC0E6503208DAA44840
Other Theft,486525,5459478,0101000020E6100000820D95F3DBCB5EC0E6503208DAA44840
Other Theft,486525,5459476,0101000020E6100000FDA84CF3DBCB5EC068934871D9A44840
Other Theft,486525,5459476,0101000020E6100000FDA84CF3DBCB5EC068934871D9A44840
Other Theft,486528,5459476,0101000020E610000021A44446DBCB5EC04E9FD671D9A44840
Other Theft,486528,5459476,0101000020E610000021A44446DBCB5EC04E9FD671D9A44840
Other Theft,486528,5459476,0101000020E610000021A44446DBCB5EC04E9FD671D9A44840
Other Theft,486528,5459476,0101000020E610000021A44446DBCB5EC04E9FD671D9A44840
Other Theft,486529,5459476,0101000020E61000002C4D970CDBCB5EC0CEF60572D9A44840
Other Theft,486529,5459476,0101000020E61000002C4D970CDBCB5EC0CEF60572D9A44840
Other Theft,486529,5459476,0101000020E61000002C4D970CDBCB5EC0CEF60572D9A44840
Other Theft,486529,5459476,0101000020E61000002C4D970CDBCB5EC0CEF60572D9A44840
Other Theft,486529,5459475,0101000020E6100000AC1D730CDBCB5EC007189126D9A44840
Other Theft,486529,5459475,0101000020E6100000AC1D730CDBCB5EC007189126D9A44840
Other Theft,486530,5459475,0101000020E610000062C7C5D2DACB5EC09F6EC026D9A44840
Other Theft,486530,5459474,0101000020E61000009398A1D2DACB5EC0D98F4BDBD8A44840
Other Theft,486530,5459473,0101000020E6100000C6697DD2DACB5EC00DB1D68FD8A44840
Other Theft,486530,5459472,0101000020E6100000F93A59D2DACB5EC03FD26144D8A44840
Other Theft,486537,5459472,0101000020E610000054ED9B3ED9CB5EC02717AD45D8A44840
Other Theft,486542,5459472,0101000020E61000000448391ED8CB5EC0199B9946D8A44840
Other Theft,486550,5459471,0101000020E6100000A184AA50D6CB5EC023FA9EFCD7A44840
Other Theft,486554,5459471,0101000020E61000001936F569D5CB5EC080035CFDD7A44840
Other Theft,486554,5459471,0101000020E61000001936F569D5CB5EC080035CFDD7A44840
Other Theft,486601,5459471,0101000020E6100000D4D522D3CACB5EC040FB0406D8A44840
Other Theft,486610,5459471,0101000020E6100000E9E20ACCC8CB5EC0249FAC07D8A44840
Other Theft,486610,5459471,0101000020E6100000E9E20ACCC8CB5EC0249FAC07D8A44840
Other Theft,486611,5459471,0101000020E6100000028F5D92C8CB5EC0D8ACDB07D8A44840
Other Theft,486618,5459471,0101000020E61000009143A0FEC6CB5EC0A3F32409D8A44840
Other Theft,486626,5459471,0101000020E6100000ECA33531C5CB5EC0900E9D0AD8A44840
Other Theft,486628,5459471,0101000020E6100000F7FBDABDC4CB5EC04D0CFB0AD8A44840
